node_id,growth_stage,terrace_elevation,slope_degree,bund_height_m,weather_forecast,moisture_pct,acoustic_velocity,ec_ds_m,temperature_c,humidity_pct,ml_label
T3-07431,panicle_initiation,3,15.5,0.65,cloudy,19.19,1568.24,1.29,34.86,83.57,0
T1-07432,grain_filling,1,12.5,0.45,sunny,21.47,1546.37,1.19,33.6,65.25,0
T2-07433,heading,2,14.0,0.5,sunny,7.09,1559.17,0.93,26.7,76.48,1
T1-07434,grain_filling,1,12.5,0.45,cloudy,19.22,1544.07,0.99,25.67,53.08,0
T1-07435,panicle_initiation,1,12.5,0.45,sunny,20.26,1552.07,0.83,31.65,77.39,0
T3-07436,seedling,3,15.5,0.65,heavy_rain,28.5,1547.32,0.58,27.75,45.6,0
T3-07437,heading,3,15.5,0.65,sunny,30.62,1544.07,1.58,28.49,50.71,0
T2-07438,heading,2,14.0,0.5,cloudy,29.78,1553.22,1.31,28.34,59.98,0
T2-07439,tillering,2,14.0,0.5,sunny,6.98,1510.64,1.79,18.78,57.65,0
T3-07440,maturity,3,15.5,0.65,sunny,12.75,1540.52,0.84,26.83,80.45,0
T2-07441,heading,2,14.0,0.5,sunny,22.28,1543.41,1.51,27.67,90.89,0
T3-07442,heading,3,15.5,0.65,cloudy,25.73,1518.98,1.18,20.3,52.5,0
T2-07443,tillering,2,14.0,0.5,cloudy,12.74,1534.01,1.61,22.6,71.52,0
T2-07444,maturity,2,14.0,0.5,heavy_rain,3.71,1546.79,0.67,23.05,60.95,1
T2-07445,maturity,2,14.0,0.5,heavy_rain,39.88,1521.19,0.22,21.68,79.03,2
T1-07446,panicle_initiation,1,12.5,0.45,cloudy,27.82,1522.06,1.22,20.91,57.53,0
T2-07447,panicle_initiation,2,14.0,0.5,cloudy,5.77,1567.82,1.39,28.78,91.96,1
T2-07448,seedling,2,14.0,0.5,heavy_rain,33.54,1554.54,0.69,34.86,74.23,0
T3-07449,tillering,3,15.5,0.65,heavy_rain,10.45,1533.58,0.46,23.04,72.56,0
T3-07450,grain_filling,3,15.5,0.65,sunny,14.99,1547.12,1.46,35.14,78.89,0
T1-07451,seedling,1,12.5,0.45,sunny,33.36,1549.38,1.87,33.97,58.82,0
T2-07452,seedling,2,14.0,0.5,cloudy,29.9,1529.54,0.74,25.68,71.08,0
T2-07453,heading,2,14.0,0.5,cloudy,29.38,1548.84,1.95,39.64,18.05,1
T2-07454,grain_filling,2,14.0,0.5,heavy_rain,21.15,1531.57,1.67,24.79,64.37,0
T1-07455,tillering,1,12.5,0.45,heavy_rain,3.79,1537.02,0.76,23.82,86.74,1
T1-07456,panicle_initiation,1,12.5,0.45,cloudy,8.41,1560.86,1.96,26.21,80.71,1
T2-07457,tillering,2,14.0,0.5,sunny,5.08,1551.27,1.59,34.58,88.24,1
T1-07458,grain_filling,1,12.5,0.45,heavy_rain,41.9,1548.42,0.32,31.96,88.46,2
T2-07459,tillering,2,14.0,0.5,heavy_rain,8.23,1552.7,1.39,29.4,69.53,1
T1-07460,heading,1,12.5,0.45,sunny,4.02,1552.02,0.89,31.73,48.45,1
T2-07461,grain_filling,2,14.0,0.5,sunny,15.81,1535.25,1.32,29.93,89.98,0
T3-07462,panicle_initiation,3,15.5,0.65,sunny,23.16,1520.96,1.55,19.34,38.59,0
T3-07463,maturity,3,15.5,0.65,cloudy,1.68,1559.63,1.01,23.56,85.93,1
T2-07464,maturity,2,14.0,0.5,heavy_rain,9.9,1518.11,1.55,23.52,85.79,0
T3-07465,tillering,3,15.5,0.65,heavy_rain,0.66,1553.75,1.12,33.29,65.74,1
T1-07466,panicle_initiation,1,12.5,0.45,heavy_rain,42.6,1523.76,0.24,24.02,43.46,2
T1-07467,tillering,1,12.5,0.45,cloudy,3.33,1545.02,1.78,28.98,58.76,1
T2-07468,grain_filling,2,14.0,0.5,sunny,11.74,1545.02,0.76,29.56,93.77,0
T1-07469,panicle_initiation,1,12.5,0.45,cloudy,23.89,1549.9,1.23,34.66,56.81,0
T3-07470,grain_filling,3,15.5,0.65,cloudy,15.16,1545.95,0.84,30.85,48.33,0
T2-07471,panicle_initiation,2,14.0,0.5,sunny,27.51,1541.44,1.0,31.65,40.45,0
T3-07472,maturity,3,15.5,0.65,cloudy,10.85,1543.99,1.07,22.61,63.95,0
T2-07473,panicle_initiation,2,14.0,0.5,sunny,4.53,1540.41,0.61,22.67,61.4,1
T3-07474,heading,3,15.5,0.65,cloudy,27.52,1553.6,1.67,32.94,73.31,0
T3-07475,panicle_initiation,3,15.5,0.65,heavy_rain,0.85,1555.09,1.42,22.73,75.87,1
T1-07476,seedling,1,12.5,0.45,cloudy,7.65,1556.34,0.75,31.39,50.06,1
T1-07477,panicle_initiation,1,12.5,0.45,heavy_rain,44.73,1550.26,0.3,29.27,73.43,2
T2-07478,panicle_initiation,2,14.0,0.5,cloudy,25.67,1528.74,1.65,24.79,63.17,0
T2-07479,panicle_initiation,2,14.0,0.5,sunny,27.97,1531.78,1.55,18.82,47.32,0
T3-07480,heading,3,15.5,0.65,sunny,28.22,1527.66,1.63,25.29,46.49,0
T1-07481,grain_filling,1,12.5,0.45,cloudy,15.42,1547.1,1.06,31.2,71.66,0
T2-07482,seedling,2,14.0,0.5,sunny,26.38,1541.06,1.64,35.45,54.21,0
T1-07483,tillering,1,12.5,0.45,sunny,13.44,1545.64,1.0,25.25,71.36,0
T3-07484,grain_filling,3,15.5,0.65,sunny,0.0,1549.82,0.84,23.52,63.74,1
T3-07485,heading,3,15.5,0.65,cloudy,10.49,1546.24,1.31,23.0,52.27,1
T3-07486,heading,3,15.5,0.65,cloudy,31.85,1551.54,1.41,34.86,49.75,0
T2-07487,tillering,2,14.0,0.5,heavy_rain,6.01,1549.54,1.5,24.0,50.9,1
T2-07488,seedling,2,14.0,0.5,cloudy,31.13,1536.99,1.79,32.08,49.09,0
T2-07489,heading,2,14.0,0.5,heavy_rain,47.36,1552.41,0.38,30.62,56.55,2
T3-07490,grain_filling,3,15.5,0.65,heavy_rain,24.15,1531.61,1.34,22.02,70.74,0
T3-07491,heading,3,15.5,0.65,cloudy,33.46,1532.2,1.49,23.61,62.25,0
T1-07492,seedling,1,12.5,0.45,heavy_rain,47.93,1534.04,0.24,20.81,86.15,2
T2-07493,grain_filling,2,14.0,0.5,cloudy,6.23,1566.63,1.41,22.75,90.68,1
T1-07494,panicle_initiation,1,12.5,0.45,cloudy,23.76,1544.03,1.4,25.67,84.14,0
T3-07495,grain_filling,3,15.5,0.65,sunny,24.74,1552.76,1.47,33.02,85.08,0
T3-07496,tillering,3,15.5,0.65,sunny,9.45,1540.09,0.68,30.3,60.4,0
T3-07497,grain_filling,3,15.5,0.65,cloudy,17.12,1524.43,1.17,20.77,95.13,0
T2-07498,grain_filling,2,14.0,0.5,sunny,6.38,1561.13,0.93,28.48,44.75,1
T1-07499,heading,1,12.5,0.45,cloudy,35.75,1535.98,1.34,25.29,75.2,0
T2-07500,grain_filling,2,14.0,0.5,sunny,0.01,1549.66,1.56,32.69,42.32,1
T2-07501,heading,2,14.0,0.5,sunny,29.58,1526.6,0.63,22.24,70.1,0
T3-07502,heading,3,15.5,0.65,sunny,28.46,1537.7,0.96,28.59,85.44,0
T2-07503,grain_filling,2,14.0,0.5,sunny,4.43,1552.12,0.95,27.35,52.28,1
T3-07504,heading,3,15.5,0.65,cloudy,31.78,1553.02,1.93,31.1,65.84,0
T2-07505,seedling,2,14.0,0.5,sunny,29.07,1529.71,1.57,21.46,65.2,0
T1-07506,panicle_initiation,1,12.5,0.45,sunny,0.0,1561.82,1.66,20.7,71.14,1
T1-07507,tillering,1,12.5,0.45,cloudy,5.38,1558.59,0.91,33.13,63.55,1
T1-07508,panicle_initiation,1,12.5,0.45,heavy_rain,46.85,1524.44,0.18,19.87,55.8,2
T1-07509,grain_filling,1,12.5,0.45,cloudy,23.29,1526.91,1.66,24.65,86.06,0
T3-07510,tillering,3,15.5,0.65,heavy_rain,3.84,1548.14,1.58,23.67,73.71,1
T2-07511,heading,2,14.0,0.5,sunny,33.43,1525.45,1.32,22.95,44.18,0
T3-07512,seedling,3,15.5,0.65,heavy_rain,8.0,1562.73,1.45,20.63,66.44,1
T1-07513,seedling,1,12.5,0.45,heavy_rain,4.49,1558.6,1.35,30.21,51.66,1
T3-07514,maturity,3,15.5,0.65,sunny,13.92,1543.54,1.09,32.42,87.37,0
T2-07515,panicle_initiation,2,14.0,0.5,heavy_rain,8.62,1555.68,1.98,30.26,63.33,1
T3-07516,seedling,3,15.5,0.65,heavy_rain,36.61,1530.0,1.77,24.69,64.53,0
T3-07517,panicle_initiation,3,15.5,0.65,sunny,8.81,1545.59,1.48,31.21,57.19,1
T2-07518,heading,2,14.0,0.5,sunny,32.59,1553.19,0.92,28.4,71.46,0
T2-07519,seedling,2,14.0,0.5,heavy_rain,32.26,1541.86,1.99,26.89,69.05,0
T1-07520,heading,1,12.5,0.45,sunny,37.93,1560.02,1.28,31.57,71.0,0
T2-07521,tillering,2,14.0,0.5,sunny,12.79,1523.61,1.79,18.02,65.09,0
T3-07522,panicle_initiation,3,15.5,0.65,cloudy,32.51,1550.97,0.67,31.65,64.83,0
T2-07523,maturity,2,14.0,0.5,cloudy,3.76,1546.24,1.97,31.87,66.7,0
T1-07524,panicle_initiation,1,12.5,0.45,cloudy,8.15,1570.64,0.74,27.47,70.24,1
T1-07525,seedling,1,12.5,0.45,sunny,3.45,1551.34,1.59,31.48,48.65,1
T2-07526,grain_filling,2,14.0,0.5,heavy_rain,21.67,1529.55,0.53,22.55,63.2,0
T1-07527,maturity,1,12.5,0.45,sunny,4.63,1547.7,1.89,34.67,86.04,0
T1-07528,grain_filling,1,12.5,0.45,cloudy,25.46,1548.97,2.05,33.69,65.31,0
T3-07529,panicle_initiation,3,15.5,0.65,cloudy,31.35,1549.22,0.46,33.25,85.91,0
T1-07530,seedling,1,12.5,0.45,cloudy,25.34,1538.78,1.77,31.05,88.9,0
T1-07531,heading,1,12.5,0.45,sunny,28.24,1545.71,0.53,28.78,88.46,0
T2-07532,seedling,2,14.0,0.5,sunny,2.22,1567.9,1.29,23.28,41.03,1
T1-07533,tillering,1,12.5,0.45,sunny,4.91,1547.14,0.75,32.23,88.73,1
T2-07534,heading,2,14.0,0.5,heavy_rain,42.15,1514.02,0.44,19.26,40.26,2
T1-07535,tillering,1,12.5,0.45,sunny,14.13,1536.13,1.94,24.0,48.42,0
T3-07536,maturity,3,15.5,0.65,heavy_rain,11.7,1538.64,0.82,26.67,66.44,0
T2-07537,panicle_initiation,2,14.0,0.5,heavy_rain,2.09,1547.47,0.68,26.9,45.15,1
T2-07538,grain_filling,2,14.0,0.5,cloudy,15.49,1515.62,1.64,22.14,40.81,0
T1-07539,panicle_initiation,1,12.5,0.45,sunny,24.89,1509.24,1.38,24.54,60.98,0
T3-07540,panicle_initiation,3,15.5,0.65,sunny,26.89,1553.77,0.85,36.79,44.12,0
T2-07541,maturity,2,14.0,0.5,cloudy,9.09,1548.26,1.51,30.08,57.94,0
T3-07542,maturity,3,15.5,0.65,heavy_rain,10.66,1544.76,1.94,28.89,85.18,0
T1-07543,heading,1,12.5,0.45,sunny,34.01,1537.71,0.74,29.37,62.9,0
T3-07544,heading,3,15.5,0.65,cloudy,26.04,1553.85,1.59,43.71,15.9,1
T1-07545,grain_filling,1,12.5,0.45,heavy_rain,14.09,1532.88,0.86,27.8,71.29,0
T1-07546,tillering,1,12.5,0.45,sunny,10.64,1545.07,1.41,25.78,78.79,0
T3-07547,grain_filling,3,15.5,0.65,heavy_rain,24.37,1539.2,1.64,26.37,50.47,0
T3-07548,heading,3,15.5,0.65,sunny,26.91,1544.34,1.52,25.09,87.26,0
T1-07549,heading,1,12.5,0.45,sunny,30.6,1555.79,0.94,42.61,27.27,1
T2-07550,seedling,2,14.0,0.5,cloudy,0.89,1552.52,1.86,29.73,65.41,1
T2-07551,tillering,2,14.0,0.5,cloudy,2.85,1558.97,1.74,32.72,49.43,1
T1-07552,heading,1,12.5,0.45,cloudy,27.89,1541.76,0.89,27.39,72.78,0
T2-07553,seedling,2,14.0,0.5,sunny,29.48,1525.1,1.9,22.26,83.08,0
T2-07554,seedling,2,14.0,0.5,sunny,30.54,1551.64,1.08,32.29,60.58,0
T1-07555,tillering,1,12.5,0.45,sunny,8.41,1561.74,1.54,31.05,49.22,1
T2-07556,heading,2,14.0,0.5,cloudy,29.35,1552.52,1.59,36.05,48.41,0
T1-07557,tillering,1,12.5,0.45,heavy_rain,46.51,1526.83,0.19,25.42,71.32,2
T3-07558,tillering,3,15.5,0.65,cloudy,15.31,1515.7,0.62,24.52,56.57,0
T2-07559,tillering,2,14.0,0.5,heavy_rain,9.41,1523.06,1.35,22.91,49.8,0
T1-07560,maturity,1,12.5,0.45,heavy_rain,3.88,1543.5,1.95,25.19,42.85,0
T1-07561,panicle_initiation,1,12.5,0.45,cloudy,2.35,1546.46,1.31,31.28,89.85,1
T3-07562,maturity,3,15.5,0.65,sunny,9.9,1526.61,1.52,22.12,86.5,0
T2-07563,maturity,2,14.0,0.5,cloudy,2.78,1559.92,1.54,23.59,65.35,1
T1-07564,panicle_initiation,1,12.5,0.45,cloudy,27.97,1537.32,0.91,25.24,57.4,0
T3-07565,maturity,3,15.5,0.65,heavy_rain,1.76,1548.49,1.34,30.31,49.8,1
T2-07566,heading,2,14.0,0.5,cloudy,25.64,1548.24,0.69,40.58,17.02,1
T3-07567,panicle_initiation,3,15.5,0.65,cloudy,22.53,1536.11,1.16,31.43,72.1,0
T1-07568,tillering,1,12.5,0.45,cloudy,10.65,1533.26,1.15,27.58,87.12,0
T2-07569,heading,2,14.0,0.5,cloudy,27.7,1553.41,1.08,32.08,64.81,0
T1-07570,seedling,1,12.5,0.45,cloudy,7.84,1558.19,0.77,31.0,63.43,1
T3-07571,panicle_initiation,3,15.5,0.65,sunny,24.89,1530.22,1.82,23.8,43.65,0
T3-07572,panicle_initiation,3,15.5,0.65,heavy_rain,24.39,1525.17,1.09,28.98,66.27,0
T2-07573,heading,2,14.0,0.5,heavy_rain,40.4,1529.27,0.34,28.44,63.34,2
T1-07574,panicle_initiation,1,12.5,0.45,cloudy,30.58,1548.51,0.83,34.87,49.92,0
T2-07575,tillering,2,14.0,0.5,heavy_rain,3.83,1539.52,0.79,26.16,88.91,0
T2-07576,seedling,2,14.0,0.5,sunny,30.35,1543.49,1.61,27.62,61.34,0
T1-07577,maturity,1,12.5,0.45,heavy_rain,0.0,1559.16,0.75,19.41,56.98,1
T2-07578,grain_filling,2,14.0,0.5,cloudy,7.95,1552.81,1.57,26.44,74.5,1
T3-07579,panicle_initiation,3,15.5,0.65,sunny,5.24,1536.96,1.72,27.03,73.3,1
T1-07580,grain_filling,1,12.5,0.45,sunny,3.05,1554.05,1.24,29.15,41.2,1
T1-07581,tillering,1,12.5,0.45,heavy_rain,6.64,1550.27,0.98,23.93,56.34,1
T3-07582,panicle_initiation,3,15.5,0.65,heavy_rain,2.49,1551.03,0.93,34.64,83.71,1
T3-07583,seedling,3,15.5,0.65,sunny,32.08,1529.43,0.71,24.25,86.37,0
T2-07584,panicle_initiation,2,14.0,0.5,heavy_rain,26.91,1529.53,1.6,28.84,40.12,0
T1-07585,grain_filling,1,12.5,0.45,heavy_rain,45.96,1531.32,0.08,28.27,77.64,2
T1-07586,tillering,1,12.5,0.45,heavy_rain,46.94,1557.13,0.35,32.48,53.86,2
T2-07587,grain_filling,2,14.0,0.5,cloudy,23.68,1535.19,1.68,23.3,37.6,0
T1-07588,heading,1,12.5,0.45,heavy_rain,23.31,1537.28,1.55,30.24,63.03,0
T1-07589,tillering,1,12.5,0.45,cloudy,13.74,1512.84,1.04,22.49,47.27,0
T1-07590,panicle_initiation,1,12.5,0.45,sunny,25.03,1546.14,1.69,28.4,49.72,0
T1-07591,maturity,1,12.5,0.45,cloudy,5.98,1569.85,1.15,25.25,58.44,1
T3-07592,grain_filling,3,15.5,0.65,sunny,16.61,1539.66,1.95,32.32,63.51,0
T3-07593,seedling,3,15.5,0.65,cloudy,31.88,1532.78,1.12,29.55,45.59,0
T2-07594,grain_filling,2,14.0,0.5,cloudy,8.73,1561.81,1.64,25.31,34.28,1
T1-07595,grain_filling,1,12.5,0.45,sunny,4.36,1542.41,1.34,20.71,77.5,1
T2-07596,grain_filling,2,14.0,0.5,cloudy,3.29,1551.88,1.04,23.68,63.44,1
T3-07597,maturity,3,15.5,0.65,sunny,7.51,1544.91,1.76,30.73,59.11,0
T1-07598,maturity,1,12.5,0.45,sunny,4.67,1552.25,0.68,17.87,54.41,1
T1-07599,seedling,1,12.5,0.45,heavy_rain,32.01,1546.19,1.27,28.76,85.54,0
T3-07600,maturity,3,15.5,0.65,cloudy,8.77,1549.36,1.28,31.21,74.73,0
T1-07601,tillering,1,12.5,0.45,sunny,15.42,1544.66,1.53,31.05,62.89,0
T3-07602,tillering,3,15.5,0.65,sunny,7.52,1558.72,1.5,26.37,53.54,1
T3-07603,heading,3,15.5,0.65,cloudy,34.64,1533.77,1.78,23.34,78.46,0
T2-07604,tillering,2,14.0,0.5,heavy_rain,6.9,1558.86,1.79,27.75,83.32,1
T3-07605,grain_filling,3,15.5,0.65,sunny,19.36,1514.84,1.71,17.03,76.88,0
T1-07606,maturity,1,12.5,0.45,sunny,6.57,1551.77,1.06,21.78,79.45,1
T3-07607,heading,3,15.5,0.65,cloudy,28.72,1558.98,0.79,36.27,14.46,1
T1-07608,maturity,1,12.5,0.45,sunny,4.53,1553.15,1.16,35.15,57.32,0
T1-07609,panicle_initiation,1,12.5,0.45,sunny,25.67,1553.73,1.96,34.97,76.66,0
T1-07610,tillering,1,12.5,0.45,cloudy,1.31,1537.05,1.08,32.01,77.13,0
T1-07611,tillering,1,12.5,0.45,cloudy,14.91,1534.41,1.09,27.69,75.0,0
T3-07612,heading,3,15.5,0.65,cloudy,32.12,1537.94,1.2,26.84,57.49,0
T3-07613,heading,3,15.5,0.65,cloudy,37.1,1528.8,0.9,25.4,71.22,0
T1-07614,maturity,1,12.5,0.45,cloudy,7.29,1551.18,1.5,31.74,66.07,0
T1-07615,grain_filling,1,12.5,0.45,heavy_rain,15.87,1543.6,0.8,24.59,80.32,0
T3-07616,seedling,3,15.5,0.65,sunny,30.63,1515.17,0.95,26.71,52.03,0
T2-07617,heading,2,14.0,0.5,cloudy,33.21,1545.01,1.57,33.63,78.25,0
T1-07618,tillering,1,12.5,0.45,sunny,3.75,1533.26,1.09,32.4,62.1,1
T3-07619,grain_filling,3,15.5,0.65,cloudy,15.86,1544.03,1.76,33.06,71.29,0
T2-07620,panicle_initiation,2,14.0,0.5,heavy_rain,1.11,1550.0,0.72,31.1,70.78,1
T3-07621,seedling,3,15.5,0.65,sunny,35.95,1545.53,0.92,33.2,47.67,0
T2-07622,seedling,2,14.0,0.5,sunny,24.33,1545.75,0.88,24.61,84.34,0
T2-07623,seedling,2,14.0,0.5,sunny,30.48,1538.81,1.68,27.87,37.57,0
T2-07624,tillering,2,14.0,0.5,heavy_rain,46.7,1543.29,0.25,30.64,85.28,2
T2-07625,seedling,2,14.0,0.5,sunny,2.03,1551.57,0.54,21.87,77.5,1
T1-07626,seedling,1,12.5,0.45,heavy_rain,31.38,1533.07,1.62,23.44,64.52,0
T3-07627,seedling,3,15.5,0.65,sunny,26.64,1543.72,1.7,25.94,38.93,0
T2-07628,seedling,2,14.0,0.5,heavy_rain,5.91,1557.03,0.99,25.9,89.07,1
T3-07629,tillering,3,15.5,0.65,sunny,7.18,1554.66,1.84,23.01,41.5,1
T2-07630,grain_filling,2,14.0,0.5,cloudy,11.6,1546.27,1.35,32.56,83.28,0
T1-07631,grain_filling,1,12.5,0.45,heavy_rain,15.2,1550.43,0.51,30.93,72.24,0
T1-07632,panicle_initiation,1,12.5,0.45,sunny,9.11,1546.66,1.77,34.7,65.25,1
T1-07633,panicle_initiation,1,12.5,0.45,cloudy,18.13,1549.1,0.61,26.58,67.9,0
T3-07634,grain_filling,3,15.5,0.65,cloudy,26.11,1524.24,1.1,27.02,56.21,0
T3-07635,seedling,3,15.5,0.65,heavy_rain,4.4,1549.16,1.8,28.93,46.61,1
T3-07636,heading,3,15.5,0.65,sunny,2.54,1545.19,0.77,26.05,64.71,1
T2-07637,heading,2,14.0,0.5,cloudy,28.85,1544.1,0.8,21.77,78.84,0
T2-07638,tillering,2,14.0,0.5,heavy_rain,5.29,1558.64,1.52,22.19,69.55,1
T3-07639,grain_filling,3,15.5,0.65,cloudy,20.3,1548.09,1.49,30.26,57.78,0
T2-07640,panicle_initiation,2,14.0,0.5,cloudy,5.57,1559.71,1.94,28.61,51.09,1
T2-07641,grain_filling,2,14.0,0.5,cloudy,18.69,1506.69,1.81,21.25,57.75,0
T3-07642,tillering,3,15.5,0.65,cloudy,6.51,1560.11,0.98,30.53,80.54,0
T3-07643,maturity,3,15.5,0.65,sunny,16.49,1542.84,0.95,31.56,71.55,0
T3-07644,heading,3,15.5,0.65,cloudy,27.07,1553.23,1.19,34.8,18.36,1
T1-07645,seedling,1,12.5,0.45,sunny,31.67,1513.17,0.83,20.87,75.39,0
T3-07646,heading,3,15.5,0.65,heavy_rain,6.58,1544.71,1.39,28.37,93.95,1
T1-07647,heading,1,12.5,0.45,sunny,34.31,1547.54,1.77,36.64,24.39,1
T3-07648,tillering,3,15.5,0.65,heavy_rain,14.28,1540.95,0.46,36.31,49.62,0
T1-07649,tillering,1,12.5,0.45,heavy_rain,4.82,1544.72,0.52,23.04,58.48,0
T2-07650,seedling,2,14.0,0.5,sunny,28.4,1533.62,1.66,25.53,71.19,0
T2-07651,heading,2,14.0,0.5,cloudy,32.62,1543.16,0.97,28.23,69.41,0
T1-07652,grain_filling,1,12.5,0.45,heavy_rain,41.05,1539.0,0.29,28.14,62.62,2
T1-07653,panicle_initiation,1,12.5,0.45,sunny,25.36,1541.68,1.61,25.01,72.76,0
T2-07654,grain_filling,2,14.0,0.5,heavy_rain,5.48,1544.4,0.75,27.31,51.41,1
T1-07655,heading,1,12.5,0.45,heavy_rain,25.06,1516.98,0.67,20.34,66.2,0
T1-07656,maturity,1,12.5,0.45,cloudy,12.56,1515.63,0.58,25.38,66.86,0
T2-07657,maturity,2,14.0,0.5,sunny,3.35,1541.91,0.53,24.72,50.8,1
T3-07658,tillering,3,15.5,0.65,sunny,3.2,1530.04,2.06,28.73,71.25,0
T3-07659,tillering,3,15.5,0.65,sunny,11.47,1536.61,0.56,23.68,46.34,0
T1-07660,maturity,1,12.5,0.45,heavy_rain,8.06,1534.92,0.73,31.56,46.33,0
T3-07661,panicle_initiation,3,15.5,0.65,cloudy,21.05,1549.46,1.92,25.92,87.8,0
T2-07662,panicle_initiation,2,14.0,0.5,cloudy,26.04,1528.25,1.11,26.81,66.46,0
T3-07663,panicle_initiation,3,15.5,0.65,cloudy,2.34,1538.14,1.74,28.98,62.55,1
T1-07664,tillering,1,12.5,0.45,cloudy,11.75,1560.7,1.69,31.71,60.65,0
T1-07665,panicle_initiation,1,12.5,0.45,cloudy,24.47,1538.58,0.84,26.01,46.38,0
T3-07666,maturity,3,15.5,0.65,sunny,10.44,1537.59,1.88,24.92,50.95,0
T3-07667,panicle_initiation,3,15.5,0.65,heavy_rain,26.99,1546.86,1.48,33.53,72.89,0
T3-07668,tillering,3,15.5,0.65,cloudy,4.68,1552.92,0.86,35.31,49.69,1
T2-07669,panicle_initiation,2,14.0,0.5,sunny,26.4,1525.83,0.89,23.71,77.04,0
T2-07670,heading,2,14.0,0.5,heavy_rain,41.59,1539.67,0.28,24.41,65.31,2
T3-07671,heading,3,15.5,0.65,heavy_rain,22.96,1527.17,1.33,18.43,68.09,0
T1-07672,maturity,1,12.5,0.45,sunny,0.03,1560.4,1.13,33.16,53.35,1
T2-07673,grain_filling,2,14.0,0.5,heavy_rain,7.3,1533.47,0.81,29.82,66.98,1
T2-07674,grain_filling,2,14.0,0.5,cloudy,6.47,1559.04,1.62,23.99,85.73,1
T2-07675,grain_filling,2,14.0,0.5,sunny,2.18,1554.13,0.86,18.89,49.75,1
T2-07676,seedling,2,14.0,0.5,cloudy,31.48,1529.01,1.14,24.1,86.24,0
T2-07677,tillering,2,14.0,0.5,heavy_rain,6.83,1551.04,0.99,29.75,88.75,0
T1-07678,maturity,1,12.5,0.45,sunny,8.13,1525.97,1.48,24.79,73.36,0
T3-07679,panicle_initiation,3,15.5,0.65,cloudy,2.63,1565.11,1.66,18.15,82.68,1
T3-07680,panicle_initiation,3,15.5,0.65,cloudy,25.31,1528.23,1.24,22.26,35.91,0
T1-07681,tillering,1,12.5,0.45,heavy_rain,11.61,1560.82,1.58,21.56,48.69,1
T2-07682,grain_filling,2,14.0,0.5,cloudy,7.88,1547.39,1.64,25.9,44.78,1
T1-07683,panicle_initiation,1,12.5,0.45,heavy_rain,45.42,1558.04,0.16,34.27,70.61,2
T1-07684,tillering,1,12.5,0.45,cloudy,4.05,1523.16,1.73,27.88,65.37,0
T3-07685,panicle_initiation,3,15.5,0.65,heavy_rain,22.28,1521.34,0.94,18.0,57.35,0
T3-07686,seedling,3,15.5,0.65,cloudy,33.7,1512.31,1.63,21.5,43.94,0
T1-07687,seedling,1,12.5,0.45,sunny,26.25,1541.7,1.26,31.82,43.18,0
T1-07688,heading,1,12.5,0.45,cloudy,3.35,1553.17,1.35,31.26,80.77,1
T1-07689,grain_filling,1,12.5,0.45,cloudy,21.94,1549.28,1.95,32.66,65.14,0
T1-07690,grain_filling,1,12.5,0.45,sunny,15.06,1520.52,1.48,20.26,72.12,0
T2-07691,maturity,2,14.0,0.5,cloudy,8.66,1522.44,1.75,22.48,82.85,0
T1-07692,panicle_initiation,1,12.5,0.45,heavy_rain,50.93,1542.17,0.27,32.31,42.27,2
T3-07693,tillering,3,15.5,0.65,cloudy,4.89,1566.5,1.37,31.94,80.83,1
T2-07694,tillering,2,14.0,0.5,heavy_rain,10.07,1550.08,0.52,28.38,89.99,0
T1-07695,grain_filling,1,12.5,0.45,heavy_rain,49.18,1532.24,0.24,29.31,61.07,2
T2-07696,seedling,2,14.0,0.5,heavy_rain,45.75,1513.31,0.21,23.43,79.85,2
T1-07697,maturity,1,12.5,0.45,sunny,5.1,1548.58,1.29,31.66,73.96,0
T3-07698,heading,3,15.5,0.65,cloudy,28.02,1514.29,0.61,22.34,67.5,0
T3-07699,seedling,3,15.5,0.65,cloudy,2.92,1553.46,1.72,28.1,66.77,1
T3-07700,grain_filling,3,15.5,0.65,cloudy,6.05,1557.42,1.09,28.9,40.75,1
T1-07701,tillering,1,12.5,0.45,heavy_rain,6.59,1553.25,0.44,24.76,43.77,1
T3-07702,maturity,3,15.5,0.65,cloudy,15.8,1551.31,1.61,32.64,60.79,0
T1-07703,seedling,1,12.5,0.45,heavy_rain,0.0,1546.44,0.82,25.28,51.67,1
T3-07704,panicle_initiation,3,15.5,0.65,heavy_rain,7.23,1553.98,1.44,22.71,85.1,1
T2-07705,tillering,2,14.0,0.5,sunny,6.49,1537.36,1.03,35.83,86.78,1
T1-07706,panicle_initiation,1,12.5,0.45,cloudy,29.01,1539.07,1.6,30.94,56.82,0
T1-07707,seedling,1,12.5,0.45,sunny,3.45,1561.77,1.36,25.52,87.62,1
T2-07708,tillering,2,14.0,0.5,sunny,7.3,1533.34,0.87,28.82,94.39,0
T3-07709,panicle_initiation,3,15.5,0.65,heavy_rain,29.05,1534.92,0.78,30.98,83.54,0
T2-07710,heading,2,14.0,0.5,sunny,29.11,1526.55,1.98,22.86,85.38,0
T1-07711,panicle_initiation,1,12.5,0.45,heavy_rain,6.26,1554.11,0.92,19.66,64.87,1
T3-07712,heading,3,15.5,0.65,heavy_rain,24.21,1534.5,1.37,28.85,78.63,0
